Universidad;Titulo;Autor;Grado;Asesor;Resumen;Año
Universidad Nacional Mayor de San Marcos;Regresión no paramétrica utilizando Spline para la suavización de la estructura de la mortalidad en el Perú;Meza Santa Cruz, Alberto;Licenciado en Estadística;Adriazola Cruz, Rosa Ysabel;Estudia la regresión en general y sus tipos, para luego centrarse en el estudio teórico del modelo de regresión no paramétrico Spline, que es un polinomio cúbico por secciones o trozos, demostrándose sus bondades y ductilidad con respecto a los polinomios en general. Al unir dos polinomios para obtener un polinomio por secciones mayormente el punto de unión no es suave o simplemente no se unen, lo que deriva en cambios bruscos, pero si se utilizan polinomios Spline que es un caso particular de los polinomios por secciones, y que tiene como una de sus propiedades que la primera derivada de la función Spline hace que la unión no sea brusca y la segunda derivada permite la concavidad al unir dos polinomios, lográndose una curva suavizada de tendencia continua. En las últimas décadas investigadores están utilizando modelos de regresión no paramétricos para suavizar curvas correspondientes a un conjunto de pares de datos, en demografía para hacer aproximaciones de la tendencia de los componentes demográficos tales como la fecundidad, mortalidad y la población propiamente dicha, por ello en la presente investigación se aplica el modelo de regresión no paramétrico Spline en la suavización la curva correspondiente a la estructura de mortalidad por sexo y edad utilizando datos de las defunciones de las estadísticas vitales del año 2007 y Censo Nacional de Población del 2007, correspondientes al  departamento de Lima. Se concluye que la suavización de la estructura de la mortalidad con el Spline es adecuado y se sugiere su utilización como una forma alternativa de suavizamiento de dicha estructura.;2013
Universidad Nacional Mayor de San Marcos;Validación de un instrumento estándar para la medición de la calidad de servicios de salud pública;Cáceres del Carpio, Eduardo Hugo;Licenciado en Estadística;Nolberto Sifuentes, Violeta Alicia;Presenta un análisis de la validación de una escala de medición de la calidad de servicios de salud pública, basada en el instrumento SERVQUAL en términos de la satisfacción de los usuarios externos. Se utiliza índices de la confiabilidad del instrumento de medición, y se comprueba su validez de constructo utilizando el análisis factorial de correspondencia simple aplicado en encuestas de satisfacción de usuarios.;2004
Universidad Nacional Mayor de San Marcos;Categorización de los distritos de Lima Metropolitana, empleando indicadores de las características y servicios de las viviendas del CPV 2007;Chambi Vargas, Martin Wilmer;Licenciado en Estadística;Nolberto Sifuentes, Violeta Alicia;"Analiza los indicadores construidos en base a la información de las características y servicios básicos de las viviendas, información recolectada en el Censo Nacional de Población y  Vivienda realizado en el año 2007 (CPV 2007), con el objetivo de categorizar a los distritos del área geográfica de Lima Metropolitana, según grado  de salubridad, empleando técnicas multivariadas como el análisis factorial y análisis clúster. Según el estado en que se encuentran las viviendas, el tipo de material utilizado, los servicios básicos con que cuenta y por el hacinamiento; los distritos son categorizados como “Muy Poco Saludables”, “Poco Saludables”, “Saludables” y “Muy Saludables”. Identificando de este modo a los distritos con mala habitabilidad en sus viviendas, lo cual explica la utilidad de los indicadores elaborados.";2016
Universidad Nacional Mayor de San Marcos;Análisis factorial confirmatorio: su utilidad en la validación de la rúbrica de observaciones del desempeño docente;Orihuela Refulio, Judith Noemi;Licenciada en Estadística;Sin registro;Explora la validez factorial de la Rúbrica de Observación de Desempeño Docente (RODD) en una muestra de 2,495 docentes de aula del III ciclo (1° y 2° grado) del nivel primaria de las instituciones educativas de gestión pública focalizadas para la estrategia de soporte pedagógico 2016 a nivel nacional. Se analizó la estructura factorial de la Rúbrica de Observación del Desempeño Docente (RODD). La estructura factorial del modelo con dos dimensiones correlacionadas para el desempeño docente, presenta mejor ajuste en comparación de los otros modelos propuestos. Si bien es cierto se trata de variables observables ordinales, el uso del método de estimación por mínimos cuadrados no ponderados confirma mejor resultado que el método de máxima verosimilitud en especial en los índices de RMR, GFI, AGFI, PGFI y PNFI. La consistencia interna de las dimensiones de la RODD fue aceptable. En general, se muestra que la RODD se aproxima a ser una medida valida y fiable. A pesar que la literatura recomienda el uso del C3 en la evaluación del ajuste de los modelos factoriales confirmatorios, para variables ordinales, no se presentan como buenos índices de ajuste a los datos, ya que están basados en el estadístico chi cuadrado, propios del método de máxima verosimilitud. Se pudo corroborar que mediante las pruebas t para los parámetros estimados de las ecuaciones estructurales de la dimensión procesos pedagógicos para el modelo 3, no son significativos (p > 0.05), a pesar de presentar comunalidades que superan el 70% (R2), lo que nos lleva a sugerir un reespecificación del modelo, proponiendo así una estandarización o el enfoque del análisis factorial confirmatorio basado en la teoría de respuesta al ítem (TIR).;2016
Universidad Nacional Mayor de San Marcos;Correlación canónica entre la satisfacción y el desgaste laboral del personal médico de los establecimientos de aseguramiento universal en salud en el Perú durante el año 2014;Quispe Quispe, Stefanni Carol;Licenciada en Estadística;Sin registro;Determina la relación que existe entre la satisfacción y el desgate laboral de los médicos que laboran en los centros de salud (hospitales, clínicas, centros médicos, establecimientos MINSA, EsSalud, privados y FF.AA. – PNP) mediante correlación canónica. Menciona dos métodos estadísticos que son utilizados para la correlación entre la satisfacción laboral y el desgaste laboral, entre ellos encontramos: el análisis de componentes categóricos que nos ayudan a la construcción de los índices estandarizados y el análisis de correlación canónica para estudiar la relación existente entre las variables ya mencionadas. La técnica de análisis de componentes categóricos, más conocida como CATPCA, forma parte de la metodología del análisis multivariante permitiendo trabajar con información resumida. Recopila la información recogida en la encuesta nacional de satisfacción de usuarios del aseguramiento universal en salud, dentro de la cual se da la descripción de las variables seleccionadas para este estudio, esta variables aportaran con mayor información para correlacionar la satisfacción laboral y el desgaste laboral de los médicos encuestados y se presentara la información en forma visual de estos resultados. La información obtenida dará cuenta del proceso por el cual las variables originales son transformadas, asignándoles valores cuantitativos, y convirtiéndolas en índices estandarizados. Finalmente con estos índices se obtiene las correlaciones entre los dos grupos y dentro de cada uno.;2016
Universidad Nacional Mayor de San Marcos;Una aplicación para el análisis de datos faltantes en estudios por muestreo usando el método de imputación múltiple Monte Carlo con cadenas de Markov;Castro Sánchez, Noedín Remigia;Licenciada en Estadística;Montes Quintana de Domínguez, Grabiela Yolanda;Estudia la imputación múltiple propuesta por Rubín (1987), basada en simulación de Montecarlo y cadenas de Markov, que permite analizar bases de datos incompletas cuando se presentan encuestas por muestro con una alta tasa de no respuesta parcial. Para la aplicación se contó con una base de datos del Instituto Nacional de Estadística e Informática (INEI), Encuesta Permanente de Empleo en Lima Metropolitana – 2016. Se considera las siguientes variables en la encuesta: edad en años, años de estudio, número de personas que laboran en el trabajo, total de horas trabajadas, ingreso total mensual.;2018
Universidad Nacional Mayor de San Marcos;Índice de progreso social global 2017, mediante métodos estadísticos multivariados;Puntriano Cárdenas, Joseph Harold;Licenciado En Estadística;Ponce Aruneri, María Estela;"Presenta una propuesta para al cálculo del índice de progreso social global 2017, utilizando métodos estadísticos multivariados. Este índice presentado por la organización no gubernamental sin fines de lucro The Social Progres Imperative y que cuenta con la colaboración de reconocidas instituciones como las Naciones Unidas, Transparencia Internacional, UNICEF, UNESCO, entre otras. Para la construcción del índice de progreso social global 2017, se aplica los siguientes métodos estadísticos multivariados: análisis de componentes: principales, principales Kernel y principal categórico, los índices son reescalados de tal forma que muestre valores entre 0 y 100, donde el valor más alto corresponde a un mayor nivel de satisfacción de las necesidades sociales y ambientales de los ciudadanos de un país. Con los resultados del índice de progreso social global 2017, se obtienen cuatro niveles de desarrollo de progreso social; muy alto, alto, medio y bajo.";2018
Universidad Nacional Mayor de San Marcos;Perfil de riesgo de clientes con tarjeta de crédito en el sistema financiero peruano;Navarro Domínguez, Hilda Elena;Licenciada en Estadística;Canales del Mar, Manuel Rolando;Se diseña un modelo scoring para determinar el perfil de riesgo en clientes con tarjetas de crédito en el sistema financiero peruano que pueda ser usado como un filtro de selección de clientes potenciales. Además, puede servir de guía para que las entidades financieras de menor tamaño puedan desarrollar modelos de este tipo in house, sin tener que recurrir a empresas especializadas en el tema generando un costo mayor al crédito.  Aplica el análisis de regresión logística a un conjunto de datos público brindado por la Superintendencia de Banca, Seguros y AFP´s, con el fin de obtener un modelo logístico basado en el historial crediticio de clientes con tarjeta de crédito en el Sistema Financiero Peruano. Para determinar los grupos de riesgo, se define la variable incumplimiento como atrasos mayores a 90 días en una ventana de observación de 12 meses después del primer uso de la tarjeta durante el periodo de análisis. Para determinar el perfil de riesgo, es decir, las características de los clientes que presentarán incumplimiento, se utiliza una probabilidad del 80% según la bibliografía utilizada.;2017
Universidad Nacional Mayor de San Marcos;Modelos ARCH Y GARCH aplicados a series financieras peruanas, para la variable tipo de cambio;La Torre Flores, Carlos Alberto;Licenciado en Estadística;Sin registro;Realiza un estudio sobre la variable tipo de cambio para el caso peruano, para ello se formulan modelos de volatilidad como los ARCH desarrollados por Robert Engle (1982) y los GARCH desarrollados por Bollerslev (1986). Se trata básicamente de comparar ambos modelos ARCH y GARCH y determinar cuál de ellos realiza mejores estimaciones y pronósticos para la variable en estudio, nuestros datos comprende desde el 1 de enero de 2013 hasta el 31 de marzo del 2017 contando con un total de 1105 observaciones tomadas en los cinco días laborales del mercado intercambiario.;2018
Universidad Nacional Mayor de San Marcos;Reconocimiento de características de embarcaciones potenciales y los lugares estratégicos de pesca;Morales Castillo, Elizabeth Diana;Licenciada en Estadística;Sin registro;Estudia y analiza las características y los lugares de pesca de las embarcaciones durante los años 1997 - 2001. Los resultados obtenidos muestran la existencia de diferencias significativas en las embarcaciones que por naturaleza deberían ser potenciales y las no potenciales, por lo tanto, conlleva a elaborar planes de acción y estrategia para las embarcaciones que no cumplen las expectativas.;2016
Universidad Nacional Mayor de San Marcos;Caracterización agropecuaria de las provincias del Perú Censo Agropecuario 2012;Jesús Díaz, Rubén Ronald;Licenciado en Estadística;Cambillo Moyano, Emma Norma;Caracterizar las provincias del Perú utilizando información del IV Censo Nacional Agropecuario 2012, mediante métodos multivariados, tales como el análisis de componentes principales categóricos y análisis clúster. Se utilizó el análisis de componentes principales categórico (CATPCA) para reducir información, a partir de creación de dimensiones de las variables categorizadas, las que fueron transformados asignándoles valores a cada categoría de forma ordenada. Para la categorización de las variables se utilizó percentiles. Posteriormente, se aplicó el análisis clúster para identificar grupos de provincias homogéneos con características similares, utilizando los resultados del CATPCA. El resultado es la formación de 4 grupos homogéneos y la construcción del índice que es representado en mapas.;2017
Universidad Nacional Mayor de San Marcos;Comparación de dos métodos de regresión al modelar los gastos mensuales brutos, en presencia de valores atípicos, de los hogares de la sierra central del Perú – 2013;Carbajal Orihuela, Sandy Giulianna;Licenciada en Estadística;Sin registro;"Se comparan los resultados de ajuste al aplicar dos métodos de regresión múltiple, el método de máxima verosimilitud y el método robusto, cuyo objetivo es conocer cuál de los dos tienen mejores resultados al aplicarlos al modelo de regresión que explica los gastos mensuales de los peruanos de la sierra central, en presencia de observaciones atípicas e incumpliendo el supuesto de la normalidad de los residuos. Se realiza un análisis exploratorio previo de los datos para las diferentes variables y se analizarán usando los paquetes estadísticos SPSS y MATLAB; los datos usados en este trabajo corresponden a la Sumaria del Dominio Sierra Centro de la Encuesta Nacional de Hogares (ENAHO) del año 2013.";2016
Universidad Nacional Mayor de San Marcos;Comparación de árboles de clasificación CART y redes neuronales perceptrón multicapa para la clasificación de estudiantes de secundaria que consumen o no alcohol;Villanueva Galván, Ingrid;Licenciada en Estadística;Vigo Chacón, Geraldine Judith;Demostrar que las técnicas de minería de datos pueden ser una alternativa para la clasificación de los estudiantes de secundaria que consumen o no alcohol. Las técnicas que se utilizaron son Árboles de clasificación CART y Redes Neuronales de tipo Perceptrón Multicapa. Se aplicarán las dos técnicas en una población de 1044 estudiantes de secundaria, y esta, será dividida en dos muestras, el 70% para el entrenamiento y 30% para la validación. Para la comparación de los modelos que mejor discrimina a los estudiantes de secundaria que consumen o no alcohol, se utilizará la Sensibilidad y el Coeficiente de Gini. Adicionalmente, se hará la comparación aplicando la validación cruzada en ambos modelos.;2017
Universidad Nacional Mayor de San Marcos;Un diseño muestral probabilístico para la estimación de la vulnerabilidad sísmica en el distrito de la Victoria;Inga Isla, Maritza Madeleine;Licenciada en Estadística;Ramos Ramírez, Julio César;"Determinar la vulnerabilidad sísmica en los distritos de Lima Metropolitana, principalmente se analizará el caso del distrito de La Victoria como aplicación del diseño propuesto. 
Respecto a los aspectos teóricos del muestreo probabilístico de poblaciones finitas, procesos de selección y estimación, así como el tratamiento de los diseños muestrales con dos niveles de medición. También se explica el cálculo y uso de los factores de expansión para la estimación de los errores muestrales. 
Para desarrollar la técnica del muestreo adecuadamente se utilizó dos niveles de medición. En el primero, se utilizó la muestra por conglomerado sin sub-muestreo, que permite obtener información acerca del parámetro poblacional a un costo mínimo, mientras que para el segundo nivel se revisó una muestra de conglomerados con sub-muestreo que permite tener una doble estimación para un mismo parámetro. 
Al comparar los resultados con el Censo realizado por INDECI se concluye que el diseño muestral implementado cumple con el propósito de la estimación de la vulnerabilidad sísmica.";2007
Universidad Nacional Mayor de San Marcos;Comparación de modelos perceptrón multicapa y función de base radial para la clasificación de clientes de alto valor de una entidad financiera;Moreno Zapata, Carla Natalí;Licenciada en Estadística;Sin registro;Compara dos métodos de redes neuronales: perceptrón multicapa y función de base radial para la clasificación de los clientes más rentables de una entidad financiera que permita la gestión del riesgo crediticio como apoyo a la toma de decisiones. La comparación se realizó en base al poder de predicción y clasificación de los modelos, siendo el perceptrón multicapa el mejor método por tener mayor poder de predicción y clasificación. Para el análisis se utilizó una base de datos de una entidad financiera. Desarrolla una investigación aplicada, de diseño no experimental de corte transversal. Los datos utilizados son clientes de la entidad financiera que desembolsaron créditos de julio a octubre del 2014.;2017
Universidad Nacional Mayor de San Marcos;Componentes principales categóricos y modelos de minería de datos, para determinar los factores que más influyen en la percepción de la calidad de vida de los limeños, 2014;Cjahua Ramírez, Christeen Lovisette;Licenciada en Estadística;Ponce Aruneri, María Estela;Determinar los factores más importantes en la percepción de la calidad de vida de los limeños mayores de 18 años que residen en la capital del Perú. Con la base de datos de la encuesta Lima Como Vamos 2014 proporcionada por el Observatorio Ciudadano, se construyeron 10 índices sintéticos multivariados para la percepción de la calidad de vida de los limeños, identificación con la ciudad, movilidad y transporte, violencia e inseguridad ciudadana, medio ambiente, vivienda, economía y salud, cultura ciudadana, gestión pública, participación ciudadana, y responsabilidad, y cultura ciudadana. Para la obtención de los resultados se emplearon componentes principales categóricos, clúster k-medias ponderada por entropía y redes neuronales artificiales con función de base radial. Además, se utilizó los softwares IBM SPSS Statistics 24, Rstudio, librería Rattle de R Project for Statistical Computing. Finalmente el resultado fue que los factores que más influyen en la percepción de la calidad de vida de los limeños son: la cultura ciudadana, medio ambiente, educación y salud.;2017
Universidad Nacional Mayor de San Marcos;Análisis de árboles de clasificación para la creación de un modelo que permita describir el perfil de los morosos y no morosos en una entidad financiera de Lima Metropolitana en el 2014;Tafur Tembladera, Edelina Anyela;Licenciada en Estadística;Kraenau Espinal, Erwin;"Las entidades financieras están desarrollando constantemente modelos que les ayuden a predecir el comportamiento de sus clientes, con el fin de mejorar sus ganancias o de reducir las pérdidas, como el riesgo de “no pago” o de “morosidad”.
El objetivo es crear un modelo predictivo de Árboles de Decisión por Clasificación con minería de datos para predecir la morosidad financiera en Lima Metropolitana, describiendo y analizando las variables independientes con el algoritmo CHAID (Detector automático de Chi-cuadrado de interacción) siguiendo la metodología CRISP-DM en una base de datos de una entidad financiera. La principal ventaja de esta metodología es que no está sujeta a supuestos estadísticos, este método es muy usado cuando se busca predecir o clasificar comportamientos de riesgo, como la morosidad, y se cuenta con más variables cualitativas que cuantitativas. La metodología persigue la separación óptima en la muestra, de tal modo que los grupos de la variable respuesta ofrecen distintos perfiles de riesgo.";2016
Universidad Nacional Mayor de San Marcos;Modelos de minería de datos: random forest y adaboost, para identificar los factores asociados al uso de las TIC (internet, telefonía Fija y televisión de paga) en los hogares del Perú. 2014;Alarcón Flores, Jorge Brian;Licenciado en Estadística;Ponce Aruneri, María Estela;"La sociedad hoy en día se encuentra viviendo una etapa de constantes cambios, debido en gran medida a la introducción de nuevas tecnologías en la vida cotidiana, diversos líderes mundiales afirman que el uso de las Tecnologías de la Información y Comunicación (TIC) juegan un rol fundamental en el desarrollo de las naciones. El objetivo de este estudio es identificar los factores asociados al uso de las TIC en los hogares del Perú, y que deberán considerarse en las políticas sociales y económicas ligadas a la accesibilidad y manejo de tecnologías en nuestro país, como vía de progreso social y desarrollo nacional.  Se considera TIC al acceso a los servicios de internet, telefonía fija o tv de paga. Para identificar los factores asociados al uso de las TIC en los hogares del Perú, se utilizaron las técnicas de minería de datos: random fores y adaboost, consideradas como dos de las técnicas más precisas y eficientes que existen actualmente.
Se determinó los patrones de consumo de las TIC en los hogares peruanos, utilizando el modelo árboles de clasificación.";2017
Universidad Nacional Mayor de San Marcos;Comparación de modelos de regresión logística binomial y árbol de decisión para la clasificación de pacientes con presión arterial de una clínica privada;Landa Baella, María del Pilar;Licenciada en Estadística;Montes Quintana de Domínguez, Grabiela Yolanda;Presenta la comparación de dos modelos de clasificación para pacientes con presión arterial de una clínica privada, cuyo análisis se realizó mediante dos modelos predictivos de regresión logística binomial y árboles de decisión. El comportamiento de los dos modelos fue medido por tres indicadores: Sensibilidad, Curva Roc e Índice de GINI. En general, el mejor modelo para la clasificación de los pacientes con presión arterial es el modelo de árboles de decisión (Sensibilidad=80.7%, Curva Roc=79.8% e Índice de GINI=59.6%).;2017
Universidad Nacional Mayor de San Marcos;Comparación de modelos de clasificación: regresión logística y árboles de clasificación para evaluar el rendimiento académico;Lizares Castillo, Mónica;Licenciada en Estadística;Sin registro;Se comparan dos modelos de clasificación llamados regresión Logística Binaria y Arboles de clasificación (CHAID) para evaluar el rendimiento académico. El comportamiento de estos modelos fue medido por cuatro indicadores: Sensibilidad, Curva ROC, Índice de GINI e Índice de Kappa en base al poder de clasificación y predicción de los modelos obtenidos sobre rendimiento académico. Encuentra que Arboles de clasificación es el mejor modelo por tener mayor poder de clasificación y predicción. Para el análisis se utiliza una base de datos sobre estudiantes universitarios del primer semestre matriculado en el curso de Matemática, obtenido de un repositorio de Machine Learning.;2017
Universidad Nacional Mayor de San Marcos;Segmentación de clientes de Corporación Lindley de la región Lima mediante el análisis cluster bietápico en octubre de 2016;Manrique Pachas, Cesar Pedro;Licenciado en Estadística;Navarro Huamaní, Luis Alberto;Describe el método del análisis cluster bietápico y su aplicación para segmentar la cartera de clientes de Corporación Lindley de la región Lima en octubre de 2016. El método de análisis cluster bietápico es una herramienta de exploración diseñada para descubrir las agrupaciones naturales (o conglomerados) de un conjunto de datos. Este método combina los métodos jerárquicos y no jerárquicos (o de partición) permitiendo analizar a la vez variables de distinto tipo (categóricas y continuas) y puede ser utilizado en bases de datos grandes.;2016
Universidad Nacional Mayor de San Marcos;Comparación entre el análisis discriminante y la regresión logística aplicado a la base de datos HATCO;Quinto Calderón, Elizabeth Shirley;Licenciada en Estadística;Sin registro;Emplea la teoría y aplicación del método de análisis discriminante y del modelo de regresión logística, para trabajar con los datos de la Compañía Hair, Anderson y Tatham (HATCO), donde se explican los motivos por los que algunas empresas recurren a ella con más intensidad que otras, además de contar con una mejor comprensión del comportamiento de los clientes. Presenta los resultados obtenidos durante la aplicación del modelo de regresión logística, asimismo se compararon los resultados obtenidos con el método de análisis discriminante, bajo el enfoque predictivo y/o explicativo a fin de poder determinar el mejor modelo. Evidencia que el modelo de regresión logística es mejor en comparación con el método de análisis discriminante.;2016
Universidad Nacional Mayor de San Marcos;Modelo de Score para clientes que presentan días de atraso en su crédito aplicando regresión logística;Rodriguez Castro, Maricela Mercedes;Licenciada en Estadística;Sin registro;Desarrolla un modelo de Score (calificación) para clientes de una financiera que presentan días de atraso entre 1 a 29 días, cuyo análisis se realiza mediante un modelo predictivo de regresión logística binaria. La finalidad es predecir la probabilidad de que un cliente llegue a caer en default (mayor a 30 días de atraso) y que no llegue a recuperarse, para así poder tomar medidas preventivas.;2016
Universidad Nacional Mayor de San Marcos;Situación de la ilegalidad de comunicaciones en Perú según las actividades realizadas por los inspectores mediante análisis cluster jerárquico;Paniagua Mendez, Elida Maribel;Licenciada en Estadística;Sin registro;Determina en qué departamento existe mayor ilegalidad en comunicaciones según la actividad proactiva (de oficio) y la actividad reactiva (son requerimiento de los ciudadanos, como denuncias o solicitudes dentro del ministerio por otras áreas), para reducir la informalidad de estaciones no autorizadas.;2016
Universidad Nacional Mayor de San Marcos;Técnica de segmentación jerárquica Chaid de clientes para otorgamiento de créditos financieros;Herrera Conislla, Diana Marisol;Licenciada en Estadística;Sin registro;Desarrolla la técnica de segmentación jerárquica CHAID para determinar la clasificación y predicción en la evaluación del futuro cliente para disminuir los riesgos de morosidad. Para su aplicación, se estudia la clasificación según riesgo crediticio de clientes de una financiera de crédito que trabaja con miembros de la fuerza aérea del Perú. Este tipo de clientes tiene ciertas particularidades que los diferencia de otros ya que se trata de una población con ingresos fijos mediante planilla y con posibilidades de evaluación crediticia real, a pesar de ello, se observa como problema, la presencia de clientes morosos.;2016
Universidad Nacional Mayor de San Marcos;Aplicación de la técnica multivariante de escalamiento multidimensional en el Programa Internacional de Evaluación de Estudiantes (PISA);Sánchez Acostupa, Yuri;Licenciada en Estadística;Sin registro;"Determina los factores que caracterizan a las instituciones educativas y se relacionan con la evaluación del aprendizaje en el Programa Internacional de Evaluación de Estudiantes (PISA) del año 2012, mediante la técnica multivariante de Escalamiento Multidimensional (EM). Es una investigación de tipo aplicada, descriptiva y de diseño no experimental. Encuentra que las instituciones educativas se clasifican en tres grupos: el primero donde se fomenta los proyectos o trabajos de investigación, así como el establecimiento de tareas para la casa, con lo cual se busca una interacción entre estudiantes y docentes;  el segundo que se caracteriza por la falta y deficiencia en sus infraestructuras (laboratorios, biblioteca computadoras, etc.); y el tercero caracterizado por presentar falta de plana docente calificada para las materias de ciencias, matemática y comunicación, ausentismo por parte de los estudiantes y docentes.";2016
Universidad Nacional Mayor de San Marcos;Análisis de la regresión cuantílica para la distribución del ingreso total mensual de la población económicamente activa ocupada de Lima Metropolitana;Huiman Morales, Richard Henry;Licenciado en Estadística;Sin registro;Aplica el método de la regresión cuantílica como un método alternativo de estimación de los parámetros en los modelos de regresión lineal para analizar la distribución del ingreso total mensual de la población ocupada de Lima Metropolitana. Estima los parámetros de un modelo de regresión clásica mediante el método de Mínimo Cuadrados Ordinarios (MCO), sin embargo este provee poca información acerca del comportamiento de los extremos (colas) de la distribución del ingreso total mensual. En este caso, no es adecuado utilizar el modelo de regresión lineal estimado por mínimos cuadrados ordinarios, ya que proporciona estimaciones sesgadas. Concluye que existe una influencia positiva del nivel educativo y el sexo masculino en el ingreso total mensual de la población ocupada de Lima Metropolitana.;2016
Universidad Nacional Mayor de San Marcos;Elaboración del índice de percepción de corrupción - Perú 2013;Valdez Bautista, Ibeth;Licenciada en Estadística;Sin registro;Determina un índice de percepción de la corrupción en el Perú, aplicando técnicas multivariantes, según género, nivel socioeconómico y región. Utiliza el Análisis de Componentes Principales Categórico (CATPCA). Encuentra que el mejor índice para medir la percepción de corrupción es el Índice ponderado reescalado. Señala que tanto hombres como mujeres tienen el mismo nivel de percepción de máxima corrupción. En los estratos socioeconómico A y E no se tiene bien diferenciada los niveles de percepción de corrupción, en cambio en los estratos B, C y D la mayoría tiene una percepción de un sistema muy corrupto. En las regiones se tiene una percepción de un sistema muy corrupto, pero es más notoria esta diferencia en la región Lima, seguida de la región norte y la región sur.;2016
Universidad Nacional Mayor de San Marcos;Factores relacionados a la violencia física, sexual y psicológica o emocional en mujeres violentadas por sus parejas de la base ENDES 2015, aplicando el modelo log-lineal para datos cualitativos;Sanchez Ramos, Guisella Johanna;Licenciada en Estadística;Sin registro;"Determina los factores relacionados significativamente con la violencia física, sexual y psicológica o emocional en las mujeres violentadas por sus parejas. Utiliza la técnica de modelos log lineales. Obtiene que la violencia física está relacionada con el tipo de residencia, el estado civil actual y si la esposa gana más dinero que el esposo, para la violencia sexual se asocian el grupo de edad, nivel educativo, estado civil del esposo o conyugue y el tipo de residencia, y para la violencia psicológica se asocian el nivel educativo, estado civil del esposo o conyugue y el tipo de residencia; por último la violencia emocional, violencia sexual, violencia física, se relacionan con si el padre golpeo a la madre de la esposa y el grupo de edad.";2016
Universidad Nacional Mayor de San Marcos;Estimación de observaciones faltantes mediante la media aritmética y su efecto en el análisis de componentes principales;Ríos Tello, Eduviges Cleofé de los;Licenciada en Estadística;Gómez Ticerán, Doris Albina;Demuestra que la estimación de los datos faltantes mediante la media aritmética de los datos conocidos, no tiene efecto y/o modificación en el valor de la media aritmética de todos los datos, incluidos los datos faltantes previamente estimados por la media aritmética de los datos conocidos y sus consecuencias en el análisis de componentes Principales. Se demuestra que las componentes principales usando la matriz de covarianzas y correlaciones no han sido alterados respecto a su valor original con todos los datos conocidos y con datos faltantes estimados mediante las medias.;2011
Universidad Nacional Mayor de San Marcos;Medidas de influencia en el análisis discriminante lineal para dos grupos y algunas aplicaciones en la etnobotánica;Cañari Casaño, Edilberto Daniel;Licenciado en Estadística;Cañari Casaño, Edilberto Daniel;Presenta diversas medidas para identificar observaciones influyentes en el marco del análisis discriminante lineal en dos grupos. Simula una muestra de vectores aleatorios en el espacio 4 R en la que identifica observaciones influyentes. Desarrolla algunas aplicaciones en la etnobotánica. Previamente, divide los aspectos básicos del análisis discriminante lineal en dos grupos y establece la relación de proporcionalidad entre los coeficientes de la función lineal discriminante y los coeficientes del ajuste del modelo de regresión lineal múltiple.;2010
Universidad Nacional Mayor de San Marcos;Representaciones gráficas de variables principales comunes: una aplicación a la botánica;Díaz Gómez, Carlos;Licenciado en Estadística;Gómez Ticerán, Doris Albina;Estudia en detalle la teoría y la obtención de las variables componentes principales comunes y mostrar sus correspondientes representaciones gráficas bidimensionales en 2 R. Previamente, se presentan aspectos básicos del modelo de componentes principales para un grupo, la cual desde la perspectiva teórica, según Flury (1984), se generaliza al análisis de componentes principales comunes. Este método se basa en la búsqueda de una estructura común, una rotación que diagonalice las matrices de covarianza de los datos originales simultáneamente en todas las poblaciones. Concluye el trabajo con una aplicación a la Botánica realizados con las muestras de un estudio desarrollado en cuatro lugares del departamento de Loreto.;2011
Universidad Nacional Mayor de San Marcos;Raking generalizado: una aplicación en la Encuesta Nacional de Hogares;Miguel Ruiz, Charles Martín;Licenciado en Estadística;Solano Dávila, Olga Lidia;"Estudia y analiza los pesos de muestreo de la Encuesta Nacional de Hogares (ENAHO) que son calibrados mediante procedimientos de post-estratificación. Estos procedimientos presentan dos problemas. En primer lugar, algunos post-estratos tienen muy pocas observaciones en la muestra, lo que podría generar que las estimaciones resultantes sean inestables. En segundo lugar, los pesos calibrados de algunas observaciones son bastante diferentes de los pesos iniciales, lo cual es una fuente potencial de sesgo en las estimaciones.   
Con el objetivo de corregir los problemas mencionados, se implementaron y evaluaron procedimientos de calibración de tipo raking generalizado. En general, los procedimientos de raking generalizado produjeron estimaciones puntuales y de las varianzas similares a las generadas por la post-estratificación para diez indicadores analizados.";2016
Universidad Nacional Mayor de San Marcos;Modelo de Respuesta Aleatorizada Mixto de Kim y Warde: aplicación a estudiantes de la Facultad de Ciencias Matemáticas de la UNMSM – 2015;Matos Zarsoza, José Ignacio;Licenciado en Estadística;Solano Dávila, Olga Lidia;Estudia el Modelo de Respuesta Aleatorizada Mixto (MRAM) propuesto por Kim y Warde (2004), el cual se aplicó en una encuesta realizada en la Facultad de Ciencias Matemáticas, para investigar el comportamiento de los jóvenes estudiantes con respecto a las malas prácticas académicas, realizar copias y consumo de drogas para mejorar el rendimiento académico en un examen. La población estudiada comprende a los alumnos matriculados en el Semestre 2015-I pertenecientes a las cuatro escuelas académico profesionales de la Facultad de Ciencias Matemáticas de la UNMSM.;2016
